group_id,user_id,candidate_subtopic_code,user_level_num,practical_experience_num,learning_goal_num,time_commitment_minutes,completed_subtopics_count,completion_ratio,average_best_score_percent,average_all_attempts_score_percent,last_quiz_score,failed_quiz_count,days_since_last_activity,candidate_level_num,candidate_topic_order_index,candidate_subtopic_order_index,candidate_estimated_minutes,is_preferred_topic,is_same_topic_as_last_completed,is_next_subtopic_in_same_topic,is_first_subtopic_in_topic,is_level_match,is_time_commitment_match,is_topic_not_started,is_topic_in_progress,need_reinforcement,last_score_for_candidate,best_score_for_candidate,attempts_for_candidate,relevance
723,723,interest_on_savings,0,0,1,5,0,0.0,0,0,-1,0,1,0,2,4,10,1,0,0,0,1,0,1,0,0,-1,-1,0,2
723,723,saving_mistakes,0,0,1,5,0,0.0,0,0,-1,0,1,0,2,5,5,1,0,0,0,1,1,1,0,0,-1,-1,0,2
723,723,what_is_credit,0,0,1,5,0,0.0,0,0,-1,0,1,2,1,1,5,1,0,0,1,0,1,1,0,0,-1,-1,0,1
723,723,interest_rate,0,0,1,5,0,0.0,0,0,-1,0,1,2,1,2,10,1,0,0,0,0,0,1,0,0,-1,-1,0,0
723,723,credit_overpayment,0,0,1,5,0,0.0,0,0,-1,0,1,2,1,3,10,1,0,0,0,0,0,1,0,0,-1,-1,0,0
723,723,credit_load,0,0,1,5,0,0.0,0,0,-1,0,1,2,1,4,10,1,0,0,0,0,0,1,0,0,-1,-1,0,0
723,723,choose_credit,0,0,1,5,0,0.0,0,0,-1,0,1,2,1,5,10,1,0,0,0,0,0,1,0,0,-1,-1,0,0
723,723,financial_goals,0,0,1,5,0,0.0,0,0,-1,0,1,2,2,1,5,0,0,0,1,0,1,1,0,0,-1,-1,0,0
723,723,short_vs_long_goals,0,0,1,5,0,0.0,0,0,-1,0,1,2,2,2,10,0,0,0,0,0,0,1,0,0,-1,-1,0,0
723,723,spending_priorities,0,0,1,5,0,0.0,0,0,-1,0,1,2,2,3,10,0,0,0,0,0,0,1,0,0,-1,-1,0,0
723,723,savings_plan,0,0,1,5,0,0.0,0,0,-1,0,1,2,2,4,10,0,0,0,0,0,0,1,0,0,-1,-1,0,0
723,723,progress_control,0,0,1,5,0,0.0,0,0,-1,0,1,2,2,5,10,0,0,0,0,0,0,1,0,0,-1,-1,0,0
723,723,what_are_investments,0,0,1,5,0,0.0,0,0,-1,0,1,3,1,1,10,0,0,0,1,0,0,1,0,0,-1,-1,0,0
723,723,risk_and_return,0,0,1,5,0,0.0,0,0,-1,0,1,3,1,2,10,0,0,0,0,0,0,1,0,0,-1,-1,0,0
723,723,diversification,0,0,1,5,0,0.0,0,0,-1,0,1,3,1,3,15,0,0,0,0,0,0,1,0,0,-1,-1,0,0
723,723,simple_instruments,0,0,1,5,0,0.0,0,0,-1,0,1,3,1,4,15,0,0,0,0,0,0,1,0,0,-1,-1,0,0
723,723,beginner_mistakes,0,0,1,5,0,0.0,0,0,-1,0,1,3,1,5,10,0,0,0,0,0,0,1,0,0,-1,-1,0,0
724,724,income_expenses,2,3,6,5,10,0.4,86.26,63.0,29.3,4,0,0,1,1,5,1,0,0,1,1,1,0,1,0,90.08,90.08,1,0
724,724,fixed_variable_expenses,2,3,6,5,10,0.4,86.26,63.0,29.3,4,0,0,1,2,5,1,0,0,0,1,1,0,1,0,24.13,71.51,4,0
724,724,expense_accounting,2,3,6,5,10,0.4,86.26,63.0,29.3,4,0,0,1,3,5,1,0,0,0,1,1,0,1,0,50.89,92.45,3,0
724,724,budgeting_rule_50_30_20,2,3,6,5,10,0.4,86.26,63.0,29.3,4,0,0,1,4,5,1,0,0,0,1,1,0,1,0,82.43,82.43,1,0
724,724,budget_analysis,2,3,6,5,10,0.4,86.26,63.0,29.3,4,0,0,1,5,5,1,0,0,0,1,1,0,1,0,79.9,79.9,2,0
724,724,why_save,2,3,6,5,10,0.4,86.26,63.0,29.3,4,0,0,2,1,5,0,1,0,1,1,1,0,1,0,94.96,94.96,2,0
724,724,emergency_fund,2,3,6,5,10,0.4,86.26,63.0,29.3,4,0,0,2,2,10,0,1,0,0,1,0,0,1,0,69.53,99.41,3,0
724,724,how_to_save,2,3,6,5,10,0.4,86.26,63.0,29.3,4,0,0,2,3,10,0,1,0,0,1,0,0,1,0,81.92,81.92,3,0
724,724,interest_on_savings,2,3,6,5,10,0.4,86.26,63.0,29.3,4,0,0,2,4,10,0,1,0,0,1,0,0,1,0,72.59,72.59,1,0
724,724,saving_mistakes,2,3,6,5,10,0.4,86.26,63.0,29.3,4,0,0,2,5,5,0,1,0,0,1,1,0,1,0,29.3,97.34,3,0
724,724,what_is_credit,2,3,6,5,10,0.4,86.26,63.0,29.3,4,0,2,1,1,5,1,0,0,1,1,1,1,0,0,-1,-1,0,3
724,724,interest_rate,2,3,6,5,10,0.4,86.26,63.0,29.3,4,0,2,1,2,10,1,0,0,0,1,0,1,0,0,-1,-1,0,2
724,724,credit_overpayment,2,3,6,5,10,0.4,86.26,63.0,29.3,4,0,2,1,3,10,1,0,0,0,1,0,1,0,0,-1,-1,0,2
724,724,credit_load,2,3,6,5,10,0.4,86.26,63.0,29.3,4,0,2,1,4,10,1,0,0,0,1,0,1,0,0,-1,-1,0,2
724,724,choose_credit,2,3,6,5,10,0.4,86.26,63.0,29.3,4,0,2,1,5,10,1,0,0,0,1,0,1,0,0,-1,-1,0,2
724,724,financial_goals,2,3,6,5,10,0.4,86.26,63.0,29.3,4,0,2,2,1,5,1,0,0,1,1,1,1,0,0,-1,-1,0,3
724,724,short_vs_long_goals,2,3,6,5,10,0.4,86.26,63.0,29.3,4,0,2,2,2,10,1,0,0,0,1,0,1,0,0,-1,-1,0,2
724,724,spending_priorities,2,3,6,5,10,0.4,86.26,63.0,29.3,4,0,2,2,3,10,1,0,0,0,1,0,1,0,0,-1,-1,0,2
724,724,savings_plan,2,3,6,5,10,0.4,86.26,63.0,29.3,4,0,2,2,4,10,1,0,0,0,1,0,1,0,0,-1,-1,0,2
724,724,progress_control,2,3,6,5,10,0.4,86.26,63.0,29.3,4,0,2,2,5,10,1,0,0,0,1,0,1,0,0,-1,-1,0,2
724,724,what_are_investments,2,3,6,5,10,0.4,86.26,63.0,29.3,4,0,3,1,1,10,0,0,0,1,1,0,1,0,0,-1,-1,0,1
724,724,risk_and_return,2,3,6,5,10,0.4,86.26,63.0,29.3,4,0,3,1,2,10,0,0,0,0,1,0,1,0,0,-1,-1,0,1
724,724,diversification,2,3,6,5,10,0.4,86.26,63.0,29.3,4,0,3,1,3,15,0,0,0,0,1,0,1,0,0,-1,-1,0,1
724,724,simple_instruments,2,3,6,5,10,0.4,86.26,63.0,29.3,4,0,3,1,4,15,0,0,0,0,1,0,1,0,0,-1,-1,0,1
724,724,beginner_mistakes,2,3,6,5,10,0.4,86.26,63.0,29.3,4,0,3,1,5,10,0,0,0,0,1,0,1,0,0,-1,-1,0,1
726,726,income_expenses,0,1,1,15,2,0.08,64.64,49.07,35.47,2,6,0,1,1,5,1,1,0,1,1,1,0,1,0,84.96,84.96,4,0
726,726,fixed_variable_expenses,0,1,1,15,2,0.08,64.64,49.07,35.47,2,6,0,1,2,5,1,1,0,0,1,1,0,1,0,35.47,77.4,4,0
726,726,expense_accounting,0,1,1,15,2,0.08,64.64,49.07,35.47,2,6,0,1,3,5,1,1,1,0,1,1,0,1,0,-1,-1,0,3
726,726,budgeting_rule_50_30_20,0,1,1,15,2,0.08,64.64,49.07,35.47,2,6,0,1,4,5,1,1,0,0,1,1,0,1,0,-1,-1,0,3
726,726,budget_analysis,0,1,1,15,2,0.08,64.64,49.07,35.47,2,6,0,1,5,5,1,1,0,0,1,1,0,1,0,-1,-1,0,3
726,726,why_save,0,1,1,15,2,0.08,64.64,49.07,35.47,2,6,0,2,1,5,0,0,0,1,1,1,1,0,0,-1,-1,0,1
726,726,emergency_fund,0,1,1,15,2,0.08,64.64,49.07,35.47,2,6,0,2,2,10,0,0,0,0,1,1,1,0,0,-1,-1,0,1
726,726,how_to_save,0,1,1,15,2,0.08,64.64,49.07,35.47,2,6,0,2,3,10,0,0,0,0,1,1,1,0,0,-1,-1,0,1
726,726,interest_on_savings,0,1,1,15,2,0.08,64.64,49.07,35.47,2,6,0,2,4,10,0,0,0,0,1,1,1,0,0,-1,-1,0,1
726,726,saving_mistakes,0,1,1,15,2,0.08,64.64,49.07,35.47,2,6,0,2,5,5,0,0,0,0,1,1,1,0,0,-1,-1,0,1
726,726,what_is_credit,0,1,1,15,2,0.08,64.64,49.07,35.47,2,6,2,1,1,5,0,0,0,1,0,1,1,0,0,-1,-1,0,0
726,726,interest_rate,0,1,1,15,2,0.08,64.64,49.07,35.47,2,6,2,1,2,10,0,0,0,0,0,1,1,0,0,-1,-1,0,0
726,726,credit_overpayment,0,1,1,15,2,0.08,64.64,49.07,35.47,2,6,2,1,3,10,0,0,0,0,0,1,1,0,0,-1,-1,0,0
726,726,credit_load,0,1,1,15,2,0.08,64.64,49.07,35.47,2,6,2,1,4,10,0,0,0,0,0,1,1,0,0,-1,-1,0,0
726,726,choose_credit,0,1,1,15,2,0.08,64.64,49.07,35.47,2,6,2,1,5,10,0,0,0,0,0,1,1,0,0,-1,-1,0,0
726,726,financial_goals,0,1,1,15,2,0.08,64.64,49.07,35.47,2,6,2,2,1,5,1,0,0,1,0,1,1,0,0,-1,-1,0,1
726,726,short_vs_long_goals,0,1,1,15,2,0.08,64.64,49.07,35.47,2,6,2,2,2,10,1,0,0,0,0,1,1,0,0,-1,-1,0,1
726,726,spending_priorities,0,1,1,15,2,0.08,64.64,49.07,35.47,2,6,2,2,3,10,1,0,0,0,0,1,1,0,0,-1,-1,0,1
726,726,savings_plan,0,1,1,15,2,0.08,64.64,49.07,35.47,2,6,2,2,4,10,1,0,0,0,0,1,1,0,0,-1,-1,0,1
726,726,progress_control,0,1,1,15,2,0.08,64.64,49.07,35.47,2,6,2,2,5,10,1,0,0,0,0,1,1,0,0,-1,-1,0,1
726,726,what_are_investments,0,1,1,15,2,0.08,64.64,49.07,35.47,2,6,3,1,1,10,0,0,0,1,0,1,0,0,0,31.55,31.55,2,0
726,726,risk_and_return,0,1,1,15,2,0.08,64.64,49.07,35.47,2,6,3,1,2,10,0,0,0,0,0,1,0,0,0,-1,-1,0,0
726,726,diversification,0,1,1,15,2,0.08,64.64,49.07,35.47,2,6,3,1,3,15,0,0,0,0,0,1,0,0,0,-1,-1,0,0
726,726,simple_instruments,0,1,1,15,2,0.08,64.64,49.07,35.47,2,6,3,1,4,15,0,0,0,0,0,1,0,0,0,-1,-1,0,0
726,726,beginner_mistakes,0,1,1,15,2,0.08,64.64,49.07,35.47,2,6,3,1,5,10,0,0,0,0,0,1,0,0,0,-1,-1,0,0
727,727,income_expenses,0,0,6,5,5,0.2,71.21,53.62,20.21,2,124,0,1,1,5,1,1,0,1,1,1,0,1,1,77.14,77.14,3,0
727,727,fixed_variable_expenses,0,0,6,5,5,0.2,71.21,53.62,20.21,2,124,0,1,2,5,1,1,0,0,1,1,0,1,1,87.35,87.35,2,0
727,727,expense_accounting,0,0,6,5,5,0.2,71.21,53.62,20.21,2,124,0,1,3,5,1,1,0,0,1,1,0,1,1,77.61,77.61,1,0
727,727,budgeting_rule_50_30_20,0,0,6,5,5,0.2,71.21,53.62,20.21,2,124,0,1,4,5,1,1,0,0,1,1,0,1,1,20.21,72.56,4,0
727,727,budget_analysis,0,0,6,5,5,0.2,71.21,53.62,20.21,2,124,0,1,5,5,1,1,0,0,1,1,0,1,1,81.97,81.97,3,0
727,727,why_save,0,0,6,5,5,0.2,71.21,53.62,20.21,2,124,0,2,1,5,1,0,0,1,1,1,0,0,1,-1,-1,0,3
727,727,emergency_fund,0,0,6,5,5,0.2,71.21,53.62,20.21,2,124,0,2,2,10,1,0,0,0,1,0,0,0,1,30.61,30.61,2,0
727,727,how_to_save,0,0,6,5,5,0.2,71.21,53.62,20.21,2,124,0,2,3,10,1,0,0,0,1,0,0,0,1,-1,-1,0,2
727,727,interest_on_savings,0,0,6,5,5,0.2,71.21,53.62,20.21,2,124,0,2,4,10,1,0,0,0,1,0,0,0,1,-1,-1,0,2
727,727,saving_mistakes,0,0,6,5,5,0.2,71.21,53.62,20.21,2,124,0,2,5,5,1,0,0,0,1,1,0,0,1,-1,-1,0,2
727,727,what_is_credit,0,0,6,5,5,0.2,71.21,53.62,20.21,2,124,2,1,1,5,0,0,0,1,0,1,1,0,1,-1,-1,0,0
727,727,interest_rate,0,0,6,5,5,0.2,71.21,53.62,20.21,2,124,2,1,2,10,0,0,0,0,0,0,1,0,1,-1,-1,0,0
727,727,credit_overpayment,0,0,6,5,5,0.2,71.21,53.62,20.21,2,124,2,1,3,10,0,0,0,0,0,0,1,0,1,-1,-1,0,0
727,727,credit_load,0,0,6,5,5,0.2,71.21,53.62,20.21,2,124,2,1,4,10,0,0,0,0,0,0,1,0,1,-1,-1,0,0
727,727,choose_credit,0,0,6,5,5,0.2,71.21,53.62,20.21,2,124,2,1,5,10,0,0,0,0,0,0,1,0,1,-1,-1,0,0
727,727,financial_goals,0,0,6,5,5,0.2,71.21,53.62,20.21,2,124,2,2,1,5,0,0,0,1,0,1,1,0,1,-1,-1,0,0
727,727,short_vs_long_goals,0,0,6,5,5,0.2,71.21,53.62,20.21,2,124,2,2,2,10,0,0,0,0,0,0,1,0,1,-1,-1,0,0
727,727,spending_priorities,0,0,6,5,5,0.2,71.21,53.62,20.21,2,124,2,2,3,10,0,0,0,0,0,0,1,0,1,-1,-1,0,0
727,727,savings_plan,0,0,6,5,5,0.2,71.21,53.62,20.21,2,124,2,2,4,10,0,0,0,0,0,0,1,0,1,-1,-1,0,0
727,727,progress_control,0,0,6,5,5,0.2,71.21,53.62,20.21,2,124,2,2,5,10,0,0,0,0,0,0,1,0,1,-1,-1,0,0
727,727,what_are_investments,0,0,6,5,5,0.2,71.21,53.62,20.21,2,124,3,1,1,10,0,0,0,1,0,0,1,0,1,-1,-1,0,0
727,727,risk_and_return,0,0,6,5,5,0.2,71.21,53.62,20.21,2,124,3,1,2,10,0,0,0,0,0,0,1,0,1,-1,-1,0,0
727,727,diversification,0,0,6,5,5,0.2,71.21,53.62,20.21,2,124,3,1,3,15,0,0,0,0,0,0,1,0,1,-1,-1,0,0
727,727,simple_instruments,0,0,6,5,5,0.2,71.21,53.62,20.21,2,124,3,1,4,15,0,0,0,0,0,0,1,0,1,-1,-1,0,0
727,727,beginner_mistakes,0,0,6,5,5,0.2,71.21,53.62,20.21,2,124,3,1,5,10,0,0,0,0,0,0,1,0,1,-1,-1,0,0
728,728,income_expenses,0,0,5,15,5,0.2,92.36,74.97,29.19,1,3,0,1,1,5,0,1,0,1,1,1,0,1,0,99.91,99.91,1,0
728,728,fixed_variable_expenses,0,0,5,15,5,0.2,92.36,74.97,29.19,1,3,0,1,2,5,0,1,0,0,1,1,0,1,0,99.1,99.1,4,0
728,728,expense_accounting,0,0,5,15,5,0.2,92.36,74.97,29.19,1,3,0,1,3,5,0,1,0,0,1,1,0,1,0,88.6,88.6,1,0
728,728,budgeting_rule_50_30_20,0,0,5,15,5,0.2,92.36,74.97,29.19,1,3,0,1,4,5,0,1,0,0,1,1,0,1,0,29.19,98.25,4,0
728,728,budget_analysis,0,0,5,15,5,0.2,92.36,74.97,29.19,1,3,0,1,5,5,0,1,0,0,1,1,0,1,0,75.92,75.92,3,0
728,728,why_save,0,0,5,15,5,0.2,92.36,74.97,29.19,1,3,0,2,1,5,1,0,0,1,1,1,1,0,0,-1,-1,0,3
728,728,emergency_fund,0,0,5,15,5,0.2,92.36,74.97,29.19,1,3,0,2,2,10,1,0,0,0,1,1,1,0,0,-1,-1,0,2
728,728,how_to_save,0,0,5,15,5,0.2,92.36,74.97,29.19,1,3,0,2,3,10,1,0,0,0,1,1,1,0,0,-1,-1,0,2
728,728,interest_on_savings,0,0,5,15,5,0.2,92.36,74.97,29.19,1,3,0,2,4,10,1,0,0,0,1,1,1,0,0,-1,-1,0,2
728,728,saving_mistakes,0,0,5,15,5,0.2,92.36,74.97,29.19,1,3,0,2,5,5,1,0,0,0,1,1,1,0,0,-1,-1,0,2
728,728,what_is_credit,0,0,5,15,5,0.2,92.36,74.97,29.19,1,3,2,1,1,5,1,0,0,1,0,1,1,0,0,-1,-1,0,1
728,728,interest_rate,0,0,5,15,5,0.2,92.36,74.97,29.19,1,3,2,1,2,10,1,0,0,0,0,1,1,0,0,-1,-1,0,1
728,728,credit_overpayment,0,0,5,15,5,0.2,92.36,74.97,29.19,1,3,2,1,3,10,1,0,0,0,0,1,1,0,0,-1,-1,0,1
728,728,credit_load,0,0,5,15,5,0.2,92.36,74.97,29.19,1,3,2,1,4,10,1,0,0,0,0,1,1,0,0,-1,-1,0,1
728,728,choose_credit,0,0,5,15,5,0.2,92.36,74.97,29.19,1,3,2,1,5,10,1,0,0,0,0,1,1,0,0,-1,-1,0,1
728,728,financial_goals,0,0,5,15,5,0.2,92.36,74.97,29.19,1,3,2,2,1,5,0,0,0,1,0,1,1,0,0,-1,-1,0,0
728,728,short_vs_long_goals,0,0,5,15,5,0.2,92.36,74.97,29.19,1,3,2,2,2,10,0,0,0,0,0,1,1,0,0,-1,-1,0,0
728,728,spending_priorities,0,0,5,15,5,0.2,92.36,74.97,29.19,1,3,2,2,3,10,0,0,0,0,0,1,1,0,0,-1,-1,0,0
728,728,savings_plan,0,0,5,15,5,0.2,92.36,74.97,29.19,1,3,2,2,4,10,0,0,0,0,0,1,1,0,0,-1,-1,0,0
728,728,progress_control,0,0,5,15,5,0.2,92.36,74.97,29.19,1,3,2,2,5,10,0,0,0,0,0,1,1,0,0,-1,-1,0,0
728,728,what_are_investments,0,0,5,15,5,0.2,92.36,74.97,29.19,1,3,3,1,1,10,1,0,0,1,0,1,1,0,0,-1,-1,0,1
728,728,risk_and_return,0,0,5,15,5,0.2,92.36,74.97,29.19,1,3,3,1,2,10,1,0,0,0,0,1,1,0,0,-1,-1,0,1
728,728,diversification,0,0,5,15,5,0.2,92.36,74.97,29.19,1,3,3,1,3,15,1,0,0,0,0,1,1,0,0,-1,-1,0,1
728,728,simple_instruments,0,0,5,15,5,0.2,92.36,74.97,29.19,1,3,3,1,4,15,1,0,0,0,0,1,1,0,0,-1,-1,0,1
728,728,beginner_mistakes,0,0,5,15,5,0.2,92.36,74.97,29.19,1,3,3,1,5,10,1,0,0,0,0,1,1,0,0,-1,-1,0,1
729,729,income_expenses,2,2,2,15,16,0.64,88.81,59.79,98.62,8,0,0,1,1,5,0,0,0,1,1,1,0,1,0,94.07,94.07,1,0
729,729,fixed_variable_expenses,2,2,2,15,16,0.64,88.81,59.79,98.62,8,0,0,1,2,5,0,0,0,0,1,1,0,1,0,21.56,97.5,3,0
729,729,expense_accounting,2,2,2,15,16,0.64,88.81,59.79,98.62,8,0,0,1,3,5,0,0,0,0,1,1,0,1,0,45.3,75.3,3,0
729,729,budgeting_rule_50_30_20,2,2,2,15,16,0.64,88.81,59.79,98.62,8,0,0,1,4,5,0,0,0,0,1,1,0,1,0,35.7,76.17,2,0
729,729,budget_analysis,2,2,2,15,16,0.64,88.81,59.79,98.62,8,0,0,1,5,5,0,0,0,0,1,1,0,1,0,92.08,92.08,3,0
729,729,why_save,2,2,2,15,16,0.64,88.81,59.79,98.62,8,0,0,2,1,5,1,0,0,1,1,1,0,1,0,91.96,91.96,3,0
729,729,emergency_fund,2,2,2,15,16,0.64,88.81,59.79,98.62,8,0,0,2,2,10,1,0,0,0,1,1,0,1,0,72.34,72.34,1,0
729,729,how_to_save,2,2,2,15,16,0.64,88.81,59.79,98.62,8,0,0,2,3,10,1,0,0,0,1,1,0,1,0,51.4,96.81,4,0
729,729,interest_on_savings,2,2,2,15,16,0.64,88.81,59.79,98.62,8,0,0,2,4,10,1,0,0,0,1,1,0,1,0,91.05,91.05,3,0
729,729,saving_mistakes,2,2,2,15,16,0.64,88.81,59.79,98.62,8,0,0,2,5,5,1,0,0,0,1,1,0,1,0,60.03,89.01,2,0
729,729,what_is_credit,2,2,2,15,16,0.64,88.81,59.79,98.62,8,0,2,1,1,5,1,0,0,1,1,1,0,1,0,39.9,86.34,2,0
729,729,interest_rate,2,2,2,15,16,0.64,88.81,59.79,98.62,8,0,2,1,2,10,1,0,0,0,1,1,0,1,0,66.45,86.18,3,0
729,729,credit_overpayment,2,2,2,15,16,0.64,88.81,59.79,98.62,8,0,2,1,3,10,1,0,0,0,1,1,0,1,0,97.94,97.94,3,0
729,729,credit_load,2,2,2,15,16,0.64,88.81,59.79,98.62,8,0,2,1,4,10,1,0,0,0,1,1,0,1,0,98.62,98.62,1,0
729,729,choose_credit,2,2,2,15,16,0.64,88.81,59.79,98.62,8,0,2,1,5,10,1,0,0,0,1,1,0,1,0,92.7,92.7,1,0
729,729,financial_goals,2,2,2,15,16,0.64,88.81,59.79,98.62,8,0,2,2,1,5,1,1,0,1,1,1,0,1,0,50.25,82.82,2,0
729,729,short_vs_long_goals,2,2,2,15,16,0.64,88.81,59.79,98.62,8,0,2,2,2,10,1,1,1,0,1,1,0,1,0,-1,-1,0,3
729,729,spending_priorities,2,2,2,15,16,0.64,88.81,59.79,98.62,8,0,2,2,3,10,1,1,0,0,1,1,0,1,0,-1,-1,0,3
729,729,savings_plan,2,2,2,15,16,0.64,88.81,59.79,98.62,8,0,2,2,4,10,1,1,0,0,1,1,0,1,0,-1,-1,0,3
729,729,progress_control,2,2,2,15,16,0.64,88.81,59.79,98.62,8,0,2,2,5,10,1,1,0,0,1,1,0,1,0,-1,-1,0,3
729,729,what_are_investments,2,2,2,15,16,0.64,88.81,59.79,98.62,8,0,3,1,1,10,0,0,0,1,1,1,1,0,0,-1,-1,0,1
729,729,risk_and_return,2,2,2,15,16,0.64,88.81,59.79,98.62,8,0,3,1,2,10,0,0,0,0,1,1,1,0,0,-1,-1,0,1
729,729,diversification,2,2,2,15,16,0.64,88.81,59.79,98.62,8,0,3,1,3,15,0,0,0,0,1,1,1,0,0,-1,-1,0,1
729,729,simple_instruments,2,2,2,15,16,0.64,88.81,59.79,98.62,8,0,3,1,4,15,0,0,0,0,1,1,1,0,0,-1,-1,0,1
729,729,beginner_mistakes,2,2,2,15,16,0.64,88.81,59.79,98.62,8,0,3,1,5,10,0,0,0,0,1,1,1,0,0,-1,-1,0,1
731,731,income_expenses,0,0,6,10,1,0.04,88.23,63.69,63.84,1,39,0,1,1,5,1,1,0,1,1,1,0,1,0,63.84,88.23,2,0
731,731,fixed_variable_expenses,0,0,6,10,1,0.04,88.23,63.69,63.84,1,39,0,1,2,5,1,1,1,0,1,1,0,1,0,-1,-1,0,3
731,731,expense_accounting,0,0,6,10,1,0.04,88.23,63.69,63.84,1,39,0,1,3,5,1,1,0,0,1,1,0,1,0,-1,-1,0,3
731,731,budgeting_rule_50_30_20,0,0,6,10,1,0.04,88.23,63.69,63.84,1,39,0,1,4,5,1,1,0,0,1,1,0,1,0,-1,-1,0,3
731,731,budget_analysis,0,0,6,10,1,0.04,88.23,63.69,63.84,1,39,0,1,5,5,1,1,0,0,1,1,0,1,0,-1,-1,0,3
731,731,why_save,0,0,6,10,1,0.04,88.23,63.69,63.84,1,39,0,2,1,5,1,0,0,1,1,1,1,0,0,-1,-1,0,3
731,731,emergency_fund,0,0,6,10,1,0.04,88.23,63.69,63.84,1,39,0,2,2,10,1,0,0,0,1,1,1,0,0,-1,-1,0,2
731,731,how_to_save,0,0,6,10,1,0.04,88.23,63.69,63.84,1,39,0,2,3,10,1,0,0,0,1,1,1,0,0,-1,-1,0,2
731,731,interest_on_savings,0,0,6,10,1,0.04,88.23,63.69,63.84,1,39,0,2,4,10,1,0,0,0,1,1,1,0,0,-1,-1,0,2
731,731,saving_mistakes,0,0,6,10,1,0.04,88.23,63.69,63.84,1,39,0,2,5,5,1,0,0,0,1,1,1,0,0,-1,-1,0,2
731,731,what_is_credit,0,0,6,10,1,0.04,88.23,63.69,63.84,1,39,2,1,1,5,1,0,0,1,0,1,1,0,0,-1,-1,0,1
731,731,interest_rate,0,0,6,10,1,0.04,88.23,63.69,63.84,1,39,2,1,2,10,1,0,0,0,0,1,1,0,0,-1,-1,0,1
731,731,credit_overpayment,0,0,6,10,1,0.04,88.23,63.69,63.84,1,39,2,1,3,10,1,0,0,0,0,1,1,0,0,-1,-1,0,1
731,731,credit_load,0,0,6,10,1,0.04,88.23,63.69,63.84,1,39,2,1,4,10,1,0,0,0,0,1,1,0,0,-1,-1,0,1
731,731,choose_credit,0,0,6,10,1,0.04,88.23,63.69,63.84,1,39,2,1,5,10,1,0,0,0,0,1,1,0,0,-1,-1,0,1
731,731,financial_goals,0,0,6,10,1,0.04,88.23,63.69,63.84,1,39,2,2,1,5,0,0,0,1,0,1,1,0,0,-1,-1,0,0
731,731,short_vs_long_goals,0,0,6,10,1,0.04,88.23,63.69,63.84,1,39,2,2,2,10,0,0,0,0,0,1,1,0,0,-1,-1,0,0
731,731,spending_priorities,0,0,6,10,1,0.04,88.23,63.69,63.84,1,39,2,2,3,10,0,0,0,0,0,1,1,0,0,-1,-1,0,0
731,731,savings_plan,0,0,6,10,1,0.04,88.23,63.69,63.84,1,39,2,2,4,10,0,0,0,0,0,1,1,0,0,-1,-1,0,0
731,731,progress_control,0,0,6,10,1,0.04,88.23,63.69,63.84,1,39,2,2,5,10,0,0,0,0,0,1,1,0,0,-1,-1,0,0
731,731,what_are_investments,0,0,6,10,1,0.04,88.23,63.69,63.84,1,39,3,1,1,10,0,0,0,1,0,1,1,0,0,-1,-1,0,0
731,731,risk_and_return,0,0,6,10,1,0.04,88.23,63.69,63.84,1,39,3,1,2,10,0,0,0,0,0,1,1,0,0,-1,-1,0,0
731,731,diversification,0,0,6,10,1,0.04,88.23,63.69,63.84,1,39,3,1,3,15,0,0,0,0,0,0,1,0,0,-1,-1,0,0
731,731,simple_instruments,0,0,6,10,1,0.04,88.23,63.69,63.84,1,39,3,1,4,15,0,0,0,0,0,0,1,0,0,-1,-1,0,0
731,731,beginner_mistakes,0,0,6,10,1,0.04,88.23,63.69,63.84,1,39,3,1,5,10,0,0,0,0,0,1,1,0,0,-1,-1,0,0
732,732,income_expenses,2,3,7,10,6,0.24,88.18,55.17,94.03,3,12,0,1,1,5,0,0,0,1,1,1,0,1,0,25.79,85.28,3,0
732,732,fixed_variable_expenses,2,3,7,10,6,0.24,88.18,55.17,94.03,3,12,0,1,2,5,0,0,0,0,1,1,0,1,0,66.66,76.3,4,0
732,732,expense_accounting,2,3,7,10,6,0.24,88.18,55.17,94.03,3,12,0,1,3,5,0,0,0,0,1,1,0,1,0,86.07,86.07,3,0
732,732,budgeting_rule_50_30_20,2,3,7,10,6,0.24,88.18,55.17,94.03,3,12,0,1,4,5,0,0,0,0,1,1,0,1,0,96.46,96.46,4,0
732,732,budget_analysis,2,3,7,10,6,0.24,88.18,55.17,94.03,3,12,0,1,5,5,0,0,0,0,1,1,0,1,0,94.03,94.03,2,0
732,732,why_save,2,3,7,10,6,0.24,88.18,55.17,94.03,3,12,0,2,1,5,0,1,0,1,1,1,0,1,0,40.26,90.93,3,0
732,732,emergency_fund,2,3,7,10,6,0.24,88.18,55.17,94.03,3,12,0,2,2,10,0,1,1,0,1,1,0,1,0,-1,-1,0,3
732,732,how_to_save,2,3,7,10,6,0.24,88.18,55.17,94.03,3,12,0,2,3,10,0,1,0,0,1,1,0,1,0,-1,-1,0,2
732,732,interest_on_savings,2,3,7,10,6,0.24,88.18,55.17,94.03,3,12,0,2,4,10,0,1,0,0,1,1,0,1,0,-1,-1,0,2
732,732,saving_mistakes,2,3,7,10,6,0.24,88.18,55.17,94.03,3,12,0,2,5,5,0,1,0,0,1,1,0,1,0,-1,-1,0,2
